,year,quarter,month,month_number,date,rank,game,watch_time,stream_time,peak_viewers,peak_channels,streamers,average_viewers,average_channels,average_viewer_ratio,,
4726,2019,Q4,December,12,12/1/19,27,GRONKH,127762080,4530,100330,28203,1186695,23322,1869559,TRUE,FALSE,German
4727,2019,Q4,December,12,12/1/19,28,YoDa,125714880,10710,25205,11737,1720072,22240,2956036,TRUE,FALSE,Portuguese
4728,2019,Q4,December,12,12/1/19,29,DreamHackDota2_RU,125078430,3030,98717,41279,203419,25374,2781645,TRUE,FALSE,Russian
4729,2019,Q4,December,12,12/1/19,30,Trainwreckstv,118518315,15645,16085,7575,655895,49356,1211789,TRUE,TRUE,English
4730,2019,Q4,December,12,12/1/19,31,MontanaBlack88,114800730,4110,68802,27931,2710523,73883,1945429,TRUE,TRUE,German
4731,2019,Q4,December,12,12/1/19,32,서새봄냥 (saddummy),113739735,15795,13767,7200,566349,10809,2208480,TRUE,FALSE,Korean
4732,2019,Q4,December,12,12/1/19,33,dota2mc_ru,112592805,7095,72744,15868,430560,16120,2867537,TRUE,FALSE,Russian
4733,2019,Q4,December,12,12/1/19,34,DrLupo,109980045,12330,50270,8919,4021279,54813,5905239,TRUE,FALSE,English
4734,2019,Q4,December,12,12/1/19,35,forsen,107722440,8475,33966,12710,1292073,40271,1646467,TRUE,TRUE,English
4735,2019,Q4,December,12,12/1/19,36,얍얍 (yapyap30),105875445,12000,19169,8822,293723,5809,2492341,TRUE,FALSE,Korean
4736,2019,Q4,December,12,12/1/19,37,SilverName,101196840,7410,29927,13656,594305,8048,2159571,TRUE,FALSE,Russian
4737,2019,Q4,December,12,12/1/19,38,Gotaga,100160250,11925,59046,8398,2343659,29031,2268501,TRUE,FALSE,French
4738,2019,Q4,December,12,12/1/19,39,SolaryFortnite,99231240,27060,46710,3666,1365264,29885,2056653,TRUE,FALSE,French
4739,2019,Q4,December,12,12/1/19,40,dasMEHDI,96170670,18510,12241,5195,289045,8167,489929,TRUE,TRUE,English
4740,2019,Q4,December,12,12/1/19,41,Gorgc,96136755,12435,13338,7730,373764,9745,1481144,TRUE,TRUE,English
4741,2019,Q4,December,12,12/1/19,42,Zizaran,95728740,18345,20745,5217,361150,14162,2617272,TRUE,FALSE,English
4742,2019,Q4,December,12,12/1/19,43,ZeratoR,95334645,4785,52409,19923,841383,11178,1931902,TRUE,TRUE,French
4743,2019,Q4,December,12,12/1/19,44,MOONMOON,92878140,8565,18472,10843,896184,5584,833207,TRUE,TRUE,English
4744,2019,Q4,December,12,12/1/19,45,Mathil1,92696220,13260,25866,6990,309737,14990,2321499,TRUE,FALSE,English
4745,2019,Q4,December,12,12/1/19,46,sneakylol,91275120,10620,20564,8594,1637232,31493,1407041,TRUE,FALSE,English
4746,2019,Q4,December,12,12/1/19,47,AdmiralBahroo,91062705,10995,16374,8281,770646,3972,846032,TRUE,FALSE,English
4747,2019,Q4,December,12,12/1/19,48,Stray228,90610470,7785,18559,11638,740217,15698,1953549,TRUE,FALSE,Russian
4748,2019,Q4,December,12,12/1/19,49,Bugha,89875965,6945,44885,12940,2316537,95993,2766020,TRUE,FALSE,English
4749,2019,Q4,December,12,12/1/19,50,ROSHTEIN,89686110,8670,23560,10343,346437,11323,1235953,FALSE,TRUE,English
4750,2019,Q4,December,12,12/1/19,51,Thijs,88374270,11145,23054,7928,750861,6770,1725403,TRUE,FALSE,English
4751,2019,Q4,December,12,12/1/19,52,dakotaz,87920505,11115,28814,7909,4407140,29601,1555262,TRUE,FALSE,English
4752,2019,Q4,December,12,12/1/19,53,Riot Games (riotgames),86850375,4050,74753,21444,4508413,7588,2232769,TRUE,FALSE,English
4753,2019,Q4,December,12,12/1/19,54,TFBlade,85924650,11325,16467,7586,977801,20337,2232534,TRUE,FALSE,English
4754,2019,Q4,December,12,12/1/19,55,NickEh30,85178865,11850,39371,7187,1348385,57320,3059653,TRUE,FALSE,English
4755,2019,Q4,December,12,12/1/19,56,ybicanoooobov,85071705,9780,16881,8698,508166,8089,1221454,TRUE,FALSE,Russian
4756,2019,Q4,December,12,12/1/19,57,SolaryHS,84492810,37020,6655,2281,147963,2896,954272,TRUE,FALSE,French
4757,2019,Q4,December,12,12/1/19,58,btscsgo,83070045,27210,57171,3052,103866,51331,1694267,TRUE,FALSE,English
4758,2019,Q4,December,12,12/1/19,59,TheRealKnossi,82653720,3810,110376,21693,925461,62261,1531602,TRUE,TRUE,German
4759,2019,Q4,December,12,12/1/19,60,Magic,81572385,4440,99879,18371,363588,5759,6459561,TRUE,FALSE,English
4760,2019,Q4,December,12,12/1/19,61,Mizkif,80964090,8790,28282,9210,464786,28612,1049934,TRUE,FALSE,English
4761,2019,Q4,December,12,12/1/19,62,NoWay4u_Sir,80421405,10980,15742,7323,371907,6408,1344572,TRUE,FALSE,German
4762,2019,Q4,December,12,12/1/19,63,lestream,79255935,27810,14197,2849,877124,7065,1890293,TRUE,FALSE,French
4763,2019,Q4,December,12,12/1/19,64,Fresh,79159290,13095,16564,6044,2605671,70032,1146056,TRUE,FALSE,English
4764,2019,Q4,December,12,12/1/19,65,RTAinJapan,77263050,6240,25377,12381,45387,15013,1033327,TRUE,FALSE,Japanese
4765,2019,Q4,December,12,12/1/19,66,epicenter_en1,77250450,3015,82615,25621,415106,38097,1811708,TRUE,FALSE,English
4766,2019,Q4,December,12,12/1/19,67,Clix,77201865,9135,25368,8450,1432838,94710,2090866,TRUE,FALSE,English
4767,2019,Q4,December,12,12/1/19,68,Vader,75953970,13530,11266,5613,419468,1116,756491,TRUE,TRUE,English
4768,2019,Q4,December,12,12/1/19,69,AdmiralBulldog,71649045,11055,13778,6480,680549,5023,1260221,TRUE,TRUE,English
4769,2019,Q4,December,12,12/1/19,70,Myth,71319675,8745,18662,8155,6586173,62943,1281983,TRUE,FALSE,English
4770,2019,Q4,December,12,12/1/19,71,ONEEsports,71303790,3495,61354,20401,25959,22617,2184773,TRUE,FALSE,English
4771,2019,Q4,December,12,12/1/19,72,dafran,71295360,12450,9266,5725,599036,16776,1156916,TRUE,FALSE,English
4772,2019,Q4,December,12,12/1/19,73,Maximilian_DOOD,70992060,7860,26568,9031,816342,6839,1187646,TRUE,FALSE,English
4773,2019,Q4,December,12,12/1/19,74,Fextralife,70454355,6600,23190,10674,492102,3690,40726037,TRUE,FALSE,English
4774,2019,Q4,December,12,12/1/19,75,木棉花官方頻道 (muse_tw),69524925,44565,8044,1559,112128,8252,1266866,TRUE,TRUE,Chinese
4775,2019,Q4,December,12,12/1/19,76,SypherPK,68898840,12555,16586,5487,3372271,39585,1217798,TRUE,FALSE,English
4776,2019,Q4,December,12,12/1/19,77,fps_shaka,68696355,17280,10474,3974,270241,4464,991185,TRUE,FALSE,Japanese
4777,2019,Q4,December,12,12/1/19,78,BLASTPremier,65922450,2115,111684,31168,477903,29907,1820893,TRUE,FALSE,English
4778,2019,Q4,December,12,12/1/19,79,Agraelus,65551455,13350,13073,4909,390188,10160,1250345,TRUE,TRUE,Czech
4779,2019,Q4,December,12,12/1/19,80,RduLIVE,65489535,13740,10944,4765,225467,13060,866583,TRUE,FALSE,English
4780,2019,Q4,December,12,12/1/19,81,dogdog,65351355,9270,14363,7049,590495,9548,890314,TRUE,FALSE,English
4781,2019,Q4,December,12,12/1/19,82,FACEIT TV (faceittv),65268195,11055,145470,5903,1689489,8872,1677693,TRUE,FALSE,English
4782,2019,Q4,December,12,12/1/19,83,RaizQT,64775430,15720,15185,4120,165121,8878,1317540,TRUE,FALSE,English
4783,2019,Q4,December,12,12/1/19,84,Trymacs,64734780,6990,30095,9260,1489373,28503,1148827,TRUE,FALSE,German
4784,2019,Q4,December,12,12/1/19,85,CapcomFighters,64718145,1710,84858,37846,340498,7553,3352527,TRUE,FALSE,English
4785,2019,Q4,December,12,12/1/19,86,FORMAL,64352550,19560,6218,3289,499810,21020,706179,TRUE,FALSE,English
4786,2019,Q4,December,12,12/1/19,87,Yassuo,62340690,5820,26621,10710,1836286,25321,1614009,TRUE,FALSE,English
4787,2019,Q4,December,12,12/1/19,88,蝦愛橘子 (shuteye_orange),62158275,28380,6665,2189,83056,2612,1658437,TRUE,TRUE,Chinese
4788,2019,Q4,December,12,12/1/19,89,thegameawards,62021310,270,333674,229708,242725,84768,1168462,FALSE,TRUE,English
4789,2019,Q4,December,12,12/1/19,90,Trick2g,61549290,12825,12182,4798,1471048,18825,1314939,TRUE,TRUE,English
4790,2019,Q4,December,12,12/1/19,91,SkipNhOLIVE,61546050,44340,3650,1387,299847,18602,534141,TRUE,FALSE,Portuguese
4791,2019,Q4,December,12,12/1/19,92,allkeyshop_tv,61526745,42300,3256,1454,64937,5467,4627791,TRUE,FALSE,English
4792,2019,Q4,December,12,12/1/19,93,imaqtpie,61081470,14205,10201,4299,2658197,11740,1311587,TRUE,FALSE,English
4793,2019,Q4,December,12,12/1/19,94,GTimeTV,60994365,22485,14110,2712,654169,28446,946657,TRUE,TRUE,German
4794,2019,Q4,December,12,12/1/19,95,uzra,60762390,16815,8543,3613,190978,1249,1302783,TRUE,FALSE,Chinese
4795,2019,Q4,December,12,12/1/19,96,Sardoche,60062325,13605,12875,4414,704401,14009,1373527,TRUE,TRUE,French
4796,2019,Q4,December,12,12/1/19,97,RebirthzTV,59479935,10635,10651,5592,270063,5260,736803,TRUE,FALSE,Thai
4797,2019,Q4,December,12,12/1/19,98,JoshOG,59388900,13500,15183,4398,1750433,22763,2440945,TRUE,FALSE,English
4798,2019,Q4,December,12,12/1/19,99,BobRoss,58890930,25515,4955,2307,1488885,19587,595020,TRUE,FALSE,English
4799,2019,Q4,December,12,12/1/19,100,녹두로 (nokduro),58625010,12870,8368,4554,144354,11025,887424,TRUE,FALSE,Korean
4800,2020,Q1,January,1,1/1/20,1,GamesDoneQuick,1186144725,12765,234826,92921,1693576,92753,22435038,TRUE,FALSE,English
4801,2020,Q1,January,1,1/1/20,2,summit1g,555861780,22425,41901,24787,5355651,70513,8512482,TRUE,FALSE,English
4802,2020,Q1,January,1,1/1/20,3,Pestily,397376475,13005,107819,30555,577609,86778,3378640,TRUE,FALSE,English
4803,2020,Q1,January,1,1/1/20,4,dota2mc_ru,379597980,6510,165422,58309,430560,53277,7141347,TRUE,FALSE,Russian
4804,2020,Q1,January,1,1/1/20,5,xQcOW,378099495,18435,43985,20509,3058233,102516,5841496,TRUE,FALSE,English
4805,2020,Q1,January,1,1/1/20,6,DreamLeague,321345315,25260,147514,12721,349054,49000,5344118,TRUE,FALSE,English
4806,2020,Q1,January,1,1/1/20,7,Castro_1021,280674015,10875,125133,25808,2385777,96952,3155136,TRUE,FALSE,English
4807,2020,Q1,January,1,1/1/20,8,loltyler1,253073370,10530,53021,24033,3378071,82468,4582538,TRUE,FALSE,English
4808,2020,Q1,January,1,1/1/20,9,Method,218407260,5205,76073,41960,403712,39392,4395190,TRUE,FALSE,English
4809,2020,Q1,January,1,1/1/20,10,LIRIK,207804675,11025,35467,18848,2622946,12872,3556811,TRUE,FALSE,English
4810,2020,Q1,January,1,1/1/20,11,DrLupo,204543480,15840,40321,12912,4020712,65908,6985634,TRUE,FALSE,English
4811,2020,Q1,January,1,1/1/20,12,Tfue,202483425,10170,48498,19909,8507016,121443,3867659,TRUE,FALSE,English
4812,2020,Q1,January,1,1/1/20,13,Rubius,195420225,4575,132207,42714,5025658,326222,4534903,TRUE,FALSE,Spanish
4813,2020,Q1,January,1,1/1/20,14,Solary,193666425,41775,15534,4635,481436,11144,4631757,TRUE,FALSE,French
4814,2020,Q1,January,1,1/1/20,15,DrDisrespect,180780540,7290,66836,24797,4422124,81692,4177814,TRUE,FALSE,English
4815,2020,Q1,January,1,1/1/20,16,Sacriel,179778465,20310,34074,8851,674236,41257,9689825,TRUE,FALSE,English
4816,2020,Q1,January,1,1/1/20,17,풍월량 (hanryang1125),168360420,14985,23475,11234,479321,6552,2398051,TRUE,TRUE,Korean
4817,2020,Q1,January,1,1/1/20,18,한동숙 (handongsuk),164133060,13200,23650,12433,370590,8387,2565913,TRUE,FALSE,Korean
4818,2020,Q1,January,1,1/1/20,19,MontanaBlack88,163964400,5370,61152,30532,2710523,73739,2452528,TRUE,TRUE,German
4819,2020,Q1,January,1,1/1/20,20,auronplay,162962565,3300,80097,49382,3374834,321321,2097472,TRUE,FALSE,Spanish
4820,2020,Q1,January,1,1/1/20,21,sneakylol,158293380,19155,18377,8263,1637232,27484,2273804,TRUE,FALSE,English
4821,2020,Q1,January,1,1/1/20,22,CohhCarnage,153700830,13515,31619,11372,1243812,11998,2709081,TRUE,FALSE,English
4822,2020,Q1,January,1,1/1/20,23,Fextralife,149721495,7830,37699,19121,492102,7506,64018885,TRUE,FALSE,English
4823,2020,Q1,January,1,1/1/20,24,Lord_Kebun,149440800,12960,19108,11530,420295,8018,1501020,TRUE,FALSE,English
4824,2020,Q1,January,1,1/1/20,25,forsen,146232225,9870,28573,14815,1292079,19523,2053590,TRUE,TRUE,English
4825,2020,Q1,January,1,1/1/20,26,Gaules,135648060,43965,83859,3084,1599663,28074,2751792,TRUE,TRUE,Portuguese
4826,2020,Q1,January,1,1/1/20,27,sodapoppin,132509250,5805,46171,22826,2731773,76749,2336700,TRUE,TRUE,English
4827,2020,Q1,January,1,1/1/20,28,TimTheTatman,132338940,7200,37014,18380,4942208,36625,2323039,TRUE,TRUE,English
4828,2020,Q1,January,1,1/1/20,29,alanzoka,132243750,8025,28205,16478,3101035,91345,2943625,TRUE,FALSE,Portuguese
4829,2020,Q1,January,1,1/1/20,30,Trymacs,129100995,9900,30124,13040,1489136,82257,1643476,TRUE,FALSE,German
4830,2020,Q1,January,1,1/1/20,31,MOONMOON,126382515,10350,24892,12210,896184,6661,1223843,TRUE,TRUE,English
4831,2020,Q1,January,1,1/1/20,32,NoWay4u_Sir,126158805,13035,19370,9677,371907,11405,2154125,TRUE,FALSE,German
4832,2020,Q1,January,1,1/1/20,33,YoDa,122347035,10080,22711,12137,1720072,31617,2660081,TRUE,FALSE,Portuguese
4833,2020,Q1,January,1,1/1/20,34,Quin69,120648735,15255,13907,7908,518550,4703,1433774,TRUE,TRUE,English
4834,2020,Q1,January,1,1/1/20,35,Trainwreckstv,117765270,13815,17639,8523,655836,41433,1308138,TRUE,TRUE,English
4835,2020,Q1,January,1,1/1/20,36,서새봄냥 (saddummy),117471750,17610,11321,6670,566349,10916,2465564,TRUE,FALSE,Korean
4836,2020,Q1,January,1,1/1/20,37,nl_Kripp,115300050,12705,16877,9074,1374539,6103,1636691,TRUE,FALSE,English
4837,2020,Q1,January,1,1/1/20,38,NICKMERCS,114918735,8055,24521,14266,3657193,44046,1567574,TRUE,FALSE,English
4838,2020,Q1,January,1,1/1/20,39,WePlayEsport_RU,110810370,3510,74345,31569,251619,25508,2876492,TRUE,FALSE,Russian
4839,2020,Q1,January,1,1/1/20,40,dasMEHDI,110323065,19605,13884,5626,289042,9647,671641,TRUE,TRUE,English
4840,2020,Q1,January,1,1/1/20,41,WePlayEsport_EN,110073975,3495,76110,31494,137973,37632,1666634,TRUE,FALSE,English
4841,2020,Q1,January,1,1/1/20,42,fps_shaka,101808930,24645,12825,4130,270189,8015,1509205,TRUE,FALSE,Japanese
4842,2020,Q1,January,1,1/1/20,43,lestream,100385025,29085,14674,3450,877124,37228,2170569,TRUE,FALSE,French
4843,2020,Q1,January,1,1/1/20,44,Gotaga,99872160,15765,20169,6334,2343659,39064,2401948,TRUE,FALSE,French
4844,2020,Q1,January,1,1/1/20,45,ESL_CSGO,99522420,44610,40529,2230,3940682,32358,3097762,TRUE,FALSE,English
4845,2020,Q1,January,1,1/1/20,46,LEC,98202735,2205,126681,44535,863849,132400,1517779,TRUE,FALSE,English
4846,2020,Q1,January,1,1/1/20,47,Nightblue3,96847800,13005,13863,7446,2639859,23901,1977582,TRUE,FALSE,English
4847,2020,Q1,January,1,1/1/20,48,TheGrefg,96791205,3615,517229,26774,3213786,311209,2811877,TRUE,FALSE,Spanish
4848,2020,Q1,January,1,1/1/20,49,ybicanoooobov,95173320,10815,15114,8799,508166,9036,1426430,TRUE,FALSE,Russian
4849,2020,Q1,January,1,1/1/20,50,Gladd,94874775,14640,25977,6480,311961,30002,1320586,TRUE,FALSE,English
4850,2020,Q1,January,1,1/1/20,51,AdmiralBahroo,94542885,12195,14637,7752,770646,4226,1094156,TRUE,FALSE,English
4851,2020,Q1,January,1,1/1/20,52,dakotaz,92501580,11910,13062,7766,4406882,36614,1549099,TRUE,FALSE,English
4852,2020,Q1,January,1,1/1/20,53,Anton,91921290,10620,76963,8655,198581,21178,858871,TRUE,TRUE,English
4853,2020,Q1,January,1,1/1/20,54,Myth,90945915,11985,15589,7587,6586173,79727,2237004,TRUE,FALSE,English
4854,2020,Q1,January,1,1/1/20,55,Maximilian_DOOD,89829990,10080,23660,8911,816342,8690,1349453,TRUE,FALSE,English
4855,2020,Q1,January,1,1/1/20,56,AdmiralBulldog,89704980,13980,14725,6416,680549,5643,1502576,TRUE,TRUE,English
4856,2020,Q1,January,1,1/1/20,57,Yassuo,89197785,7545,22113,11821,1836286,36670,2388862,TRUE,FALSE,English
4857,2020,Q1,January,1,1/1/20,58,木棉花官方頻道 (muse_tw),89193390,44475,9225,2004,112126,12156,1772945,TRUE,TRUE,Chinese
4858,2020,Q1,January,1,1/1/20,59,LCS,88578375,990,214124,89472,1027667,87634,2823561,TRUE,FALSE,English
4859,2020,Q1,January,1,1/1/20,60,Gorgc,88114740,11265,14473,7821,373755,10903,1401986,TRUE,TRUE,English
4860,2020,Q1,January,1,1/1/20,61,Stray228,87916200,7500,20355,11721,740217,15774,1843742,TRUE,FALSE,Russian
4861,2020,Q1,January,1,1/1/20,62,SilverName,85649565,9030,28577,9484,594290,7988,2266369,TRUE,FALSE,Russian
4862,2020,Q1,January,1,1/1/20,63,TheRealKnossi,85579830,3810,55778,22461,925461,57058,1275868,TRUE,TRUE,German
4863,2020,Q1,January,1,1/1/20,64,TFBlade,84996375,12180,15597,6977,977801,22593,2234667,TRUE,FALSE,English
4864,2020,Q1,January,1,1/1/20,65,Rakin,83260695,17370,9662,4792,1220488,20780,2157563,TRUE,FALSE,Portuguese
4865,2020,Q1,January,1,1/1/20,66,HasanAbi,81294930,17295,17518,4700,350401,20920,857494,TRUE,FALSE,English
4866,2020,Q1,January,1,1/1/20,67,Rainbow6,81292725,9510,31246,8547,1422927,41067,1359067,TRUE,TRUE,English
4867,2020,Q1,January,1,1/1/20,68,limit_maximum,80239020,15990,30294,5017,158062,24973,1590084,TRUE,TRUE,English
4868,2020,Q1,January,1,1/1/20,69,stylishnoob4,78338475,12030,11642,6511,325657,6518,1340597,TRUE,FALSE,Japanese
4869,2020,Q1,January,1,1/1/20,70,Deadlyslob,78010035,10260,85738,7602,312391,27168,1191088,TRUE,FALSE,English
4870,2020,Q1,January,1,1/1/20,71,Veritas,77531580,12090,78738,6412,184998,32002,900086,TRUE,FALSE,English
4871,2020,Q1,January,1,1/1/20,72,蝦愛橘子 (shuteye_orange),76624230,32700,7441,2342,83052,3640,1915045,TRUE,TRUE,Chinese
4872,2020,Q1,January,1,1/1/20,73,Zizaran,76305090,17895,13160,4263,361129,5014,7232073,TRUE,FALSE,English
4873,2020,Q1,January,1,1/1/20,74,pokimane,75523305,5400,31397,13985,5046532,192291,4397988,TRUE,FALSE,English
4874,2020,Q1,January,1,1/1/20,75,Chess,73098570,14265,20472,5123,318992,7961,12972769,TRUE,FALSE,English
4875,2020,Q1,January,1,1/1/20,76,Vader,72916290,13800,10450,5283,419463,4447,742209,TRUE,TRUE,English
4876,2020,Q1,January,1,1/1/20,77,btssmash,72242865,32370,94083,2231,218772,20567,1207039,TRUE,FALSE,English
4877,2020,Q1,January,1,1/1/20,78,imaqtpie,71860785,14250,17118,5042,2658197,8197,1368591,TRUE,FALSE,English
4878,2020,Q1,January,1,1/1/20,79,Clix,70467210,7830,28048,8999,1432838,80462,1692960,TRUE,FALSE,English
4879,2020,Q1,January,1,1/1/20,80,chocoTaco,69642495,14865,10797,4684,1341080,25950,1767438,TRUE,FALSE,English
4880,2020,Q1,January,1,1/1/20,81,GRONKH,69399105,3570,30627,19438,1186695,12770,920890,TRUE,FALSE,German
4881,2020,Q1,January,1,1/1/20,82,SolaryHS,68735445,38895,4312,1766,147954,2605,811411,TRUE,FALSE,French
4882,2020,Q1,January,1,1/1/20,83,TwitchRivals,67947780,2475,108549,27453,952421,44268,12324069,TRUE,FALSE,English
4883,2020,Q1,January,1,1/1/20,84,Bugha,67488570,8400,30282,8033,2316537,97766,2120739,TRUE,FALSE,English
4884,2020,Q1,January,1,1/1/20,85,김도 (kimdoe),67469895,11955,9851,5643,286845,4362,1549409,TRUE,TRUE,Korean
4885,2020,Q1,January,1,1/1/20,86,H2P_Gucio,67027680,16170,8810,4144,207249,8355,1272356,TRUE,FALSE,Polish
4886,2020,Q1,January,1,1/1/20,87,Elajjaz,66689985,13575,9015,4912,338795,3708,1263469,TRUE,FALSE,English
4887,2020,Q1,January,1,1/1/20,88,老皮 (mobilmobil),66450675,12195,16497,5448,441724,4147,1964930,TRUE,TRUE,Chinese
4888,2020,Q1,January,1,1/1/20,89,Fresh,65942385,12030,11853,5480,2605671,79755,821535,TRUE,FALSE,English
4889,2020,Q1,January,1,1/1/20,90,RATIRL,65746170,13560,12409,4848,380509,21840,1337167,TRUE,TRUE,English
4890,2020,Q1,January,1,1/1/20,91,餐餐自由配 (blusewilly_retry),65457015,10575,11536,6189,366266,2769,1563234,TRUE,FALSE,Chinese
4891,2020,Q1,January,1,1/1/20,92,Agraelus,65192745,14415,11679,4522,390188,11137,1338883,TRUE,TRUE,Czech
4892,2020,Q1,January,1,1/1/20,93,Papaplatte,64512090,9360,12347,6891,805922,51092,1275648,TRUE,FALSE,German
4893,2020,Q1,January,1,1/1/20,94,RduLIVE,64263645,12885,10045,4986,225454,7494,807566,TRUE,FALSE,English
4894,2020,Q1,January,1,1/1/20,95,NickEh30,63890940,8895,16906,7182,1348385,55382,2975854,TRUE,FALSE,English
4895,2020,Q1,January,1,1/1/20,96,ZanoXVII,62971485,8340,29802,7550,477375,28724,506651,TRUE,FALSE,Italian
4896,2020,Q1,January,1,1/1/20,97,Mathil1,62526345,12675,22217,4932,309737,3430,1837111,TRUE,FALSE,English
4897,2020,Q1,January,1,1/1/20,98,Sco,62503050,14055,15241,4446,377360,16439,2558592,TRUE,FALSE,English
4898,2020,Q1,January,1,1/1/20,99,Kitboga,62453445,8130,14344,7681,689257,38552,693679,TRUE,FALSE,English
4899,2020,Q1,January,1,1/1/20,100,uzra,61917135,15495,11276,3995,190978,1590,1442822,TRUE,FALSE,Chinese
4900,2020,Q1,February,2,2/1/20,1,summit1g,509410680,16260,46804,31328,5355651,75744,6663468,TRUE,FALSE,English
4901,2020,Q1,February,2,2/1/20,2,loltyler1,418673145,13980,56693,29947,3378071,99517,6523811,TRUE,FALSE,English
4902,2020,Q1,February,2,2/1/20,3,ESL_CSGO,410729475,41220,241941,9963,3940682,83732,11279238,TRUE,FALSE,English
4903,2020,Q1,February,2,2/1/20,4,Method,390664860,41520,84681,9408,403712,35565,9378141,TRUE,FALSE,English
4904,2020,Q1,February,2,2/1/20,5,xQcOW,357075855,18390,30706,19416,3058233,103891,5386590,TRUE,FALSE,English
4905,2020,Q1,February,2,2/1/20,6,Rainbow6,326152005,5385,135471,60566,1422927,90833,3486210,TRUE,TRUE,English
4906,2020,Q1,February,2,2/1/20,7,csgomc_ru,322029945,7995,271731,40278,449218,188725,8591993,TRUE,FALSE,Russian
4907,2020,Q1,February,2,2/1/20,8,Gaules,314358195,41430,75633,7587,1599663,38640,5425710,TRUE,TRUE,Portuguese
4908,2020,Q1,February,2,2/1/20,9,LCK,277156065,7140,117509,38816,843848,64855,5499483,TRUE,FALSE,English
4909,2020,Q1,February,2,2/1/20,10,LEC,271438665,6735,172331,40302,863849,120666,4200867,TRUE,FALSE,English
4910,2020,Q1,February,2,2/1/20,11,LCK_Korea,261871320,7245,90299,36144,576376,39583,10610256,TRUE,FALSE,Korean
4911,2020,Q1,February,2,2/1/20,12,LCS,255417390,3930,156980,64991,1027667,119881,5080688,TRUE,FALSE,English
4912,2020,Q1,February,2,2/1/20,13,RocketLeague,246174855,6120,140358,40224,1341468,99931,5613610,TRUE,FALSE,English
4913,2020,Q1,February,2,2/1/20,14,TFBlade,241179120,13185,35833,18291,977801,99052,4452302,TRUE,FALSE,English
4914,2020,Q1,February,2,2/1/20,15,sodapoppin,209091810,10980,91028,19042,2731773,-29084,3443591,TRUE,TRUE,English
4915,2020,Q1,February,2,2/1/20,16,Sacriel,200424780,18450,22727,10862,674236,36922,6999356,TRUE,FALSE,English
4916,2020,Q1,February,2,2/1/20,17,BLASTPremier,187712160,4230,113167,44375,477402,81474,5057331,TRUE,FALSE,English
4917,2020,Q1,February,2,2/1/20,18,풍월량 (hanryang1125),186109380,15555,22108,11964,479321,7893,2862917,TRUE,TRUE,Korean
4918,2020,Q1,February,2,2/1/20,19,LIRIK,170000370,10170,30949,16715,2622946,7931,2896017,TRUE,FALSE,English
4919,2020,Q1,February,2,2/1/20,20,NICKMERCS,169406235,9900,30774,17111,3657193,35303,1789149,TRUE,FALSE,English
4920,2020,Q1,February,2,2/1/20,21,MontanaBlack88,168405615,5280,147455,31894,2710523,87118,2336772,TRUE,TRUE,German
4921,2020,Q1,February,2,2/1/20,22,Rubius,168340560,4590,74017,36675,5025658,205807,3276634,TRUE,FALSE,Spanish
4922,2020,Q1,February,2,2/1/20,23,OgamingLoL,167974845,40905,36000,4105,506178,7069,8364216,TRUE,FALSE,French
4923,2020,Q1,February,2,2/1/20,24,dota2mc_ru,167191110,7365,97194,22700,430560,18786,4447151,TRUE,FALSE,Russian
4924,2020,Q1,February,2,2/1/20,25,limit_maximum,158602800,11085,124818,14307,158062,44615,2952049,TRUE,TRUE,English
4925,2020,Q1,February,2,2/1/20,26,Gorgc,154092945,12660,56449,12171,373755,28421,2337973,TRUE,TRUE,English
4926,2020,Q1,February,2,2/1/20,27,Castro_1021,154052460,7845,45438,19636,2385777,44920,1499330,TRUE,FALSE,English
4927,2020,Q1,February,2,2/1/20,28,Lord_Kebun,150979380,12075,20961,12503,420295,7933,1467605,TRUE,FALSE,English
4928,2020,Q1,February,2,2/1/20,29,auronplay,148978635,3300,85068,45144,3374834,208491,2300546,TRUE,FALSE,Spanish
4929,2020,Q1,February,2,2/1/20,30,YoDa,145355940,14985,21880,9699,1720072,19394,3024756,TRUE,FALSE,Portuguese
4930,2020,Q1,February,2,2/1/20,31,ESAMarathon,143700270,29070,22132,4942,233789,16765,19095771,TRUE,FALSE,English
4931,2020,Q1,February,2,2/1/20,32,Solary,137409615,35865,23197,3830,481436,11722,4033723,TRUE,FALSE,French
4932,2020,Q1,February,2,2/1/20,33,TimTheTatman,135271545,9180,31255,14734,4942208,42133,2371404,TRUE,TRUE,English
4933,2020,Q1,February,2,2/1/20,34,Tfue,127627995,6015,41563,21217,8507016,46180,2432530,TRUE,FALSE,English
4934,2020,Q1,February,2,2/1/20,35,DrDisrespect,124951815,5685,43269,21978,4422124,45426,3514566,TRUE,FALSE,English
4935,2020,Q1,February,2,2/1/20,36,DrLupo,124071660,12840,44777,9662,4020712,23925,4629203,TRUE,FALSE,English
4936,2020,Q1,February,2,2/1/20,37,Nightblue3,123904635,14070,16444,8805,2639859,25935,2291625,TRUE,FALSE,English
